X,Y,Z
1.6310850381851196,-0.002446521073579788,0.31702208518981934
1.5813630819320679,-0.034208282828330994,0.35866686701774597
1.4364103078842163,-0.02261401154100895,0.3681686818599701
1.3165258169174194,0.06818635761737823,0.4176844656467438
1.38803231716156,0.0873035192489624,0.4594590663909912
1.5222022533416748,-0.05326449126005173,0.4576877951622009
1.6097698211669922,-0.18264059722423553,0.4624819755554199
1.618748664855957,-0.1337345540523529,0.46341127157211304
1.5632461309432983,0.033570047467947006,0.4788813591003418
1.436263918876648,0.1799672394990921,0.4639317989349365
1.2256309986114502,0.13453643023967743,0.4746258556842804
0.9922269582748413,-0.11690942943096161,0.483877569437027
0.8991674780845642,-0.5465390682220459,0.4897071123123169
1.0736114978790283,-0.8674505352973938,0.4999935030937195
1.3773988485336304,-0.8614108562469482,0.5017000436782837
1.719090223312378,-0.5621634125709534,0.49044153094291687
1.9689308404922485,-0.2791929543018341,0.5105679631233215
2.0659689903259277,-0.19566817581653595,0.47613275051116943
2.0843868255615234,-0.25492656230926514,0.4707222580909729
2.0995495319366455,-0.24591758847236633,0.47588449716567993
2.0870561599731445,0.006587621755897999,0.5244525074958801
2.0023059844970703,0.4650920033454895,0.49188894033432007
1.9135974645614624,0.7974538207054138,0.5041940212249756
1.8139110803604126,0.8203496932983398,0.5178051590919495
1.5860317945480347,0.5951793193817139,0.5210536122322083
1.440150260925293,0.4143213629722595,0.47454214096069336
1.3943724632263184,0.4287419617176056,0.5057221055030823
1.4415640830993652,0.5286417603492737,0.5472044944763184
1.2398394346237183,0.4462837874889374,0.5477104783058167
0.9706795811653137,0.3214940130710602,0.5216114521026611
0.8612723350524902,0.19165641069412231,0.5128225684165955
0.8327582478523254,-0.26108238101005554,0.48572441935539246
0.8764347434043884,-0.5494155883789062,0.47639113664627075
0.9374300241470337,-0.47011423110961914,0.4807184338569641
1.1991842985153198,-0.4278135597705841,0.49910253286361694
1.4345619678497314,-0.48870575428009033,0.5197142362594604
1.4873937368392944,-0.5714260339736938,0.5086316466331482
1.6844360828399658,-0.5678319334983826,0.4522362947463989
1.928256869316101,-0.468107670545578,0.4781138300895691
2.02575945854187,-0.36050134897232056,0.47571226954460144
2.084683656692505,0.03131060674786568,0.4825408458709717
2.135680913925171,0.3700510263442993,0.4749715030193329
2.1326255798339844,0.4374355673789978,0.44889986515045166
2.027759075164795,0.4305136501789093,0.5281752347946167
1.9032042026519775,0.4364287257194519,0.5180929899215698
1.8582676649093628,0.47473323345184326,0.5057544708251953
1.511251449584961,0.5329424738883972,0.5172528624534607
1.0565944910049438,0.5794653296470642,0.4914707541465759
0.8474351167678833,0.5557683110237122,0.4777543246746063
0.94275963306427,0.3431081473827362,0.4928201138973236
1.0863434076309204,0.05830538272857666,0.49863776564598083
1.1231229305267334,-0.09345831722021103,0.5097543597221375
1.0589109659194946,-0.12134076654911041,0.4895096719264984
1.0072472095489502,-0.27626436948776245,0.4618452191352844
1.0417020320892334,-0.47591570019721985,0.4731358289718628
1.2461307048797607,-0.5928834676742554,0.5057914853096008
1.6385469436645508,-0.5396059155464172,0.5075891017913818
1.9543920755386353,-0.3824634552001953,0.4751456677913666
2.0588462352752686,-0.2983659505844116,0.48841482400894165
2.066960573196411,-0.17562299966812134,0.5091103911399841
2.050811767578125,-0.039593495428562164,0.5078471899032593
2.020320177078247,0.06130778416991234,0.5035435557365417
2.012040376663208,0.3324025273323059,0.4769032597541809
2.021510362625122,0.5633853673934937,0.45102888345718384
1.9813414812088013,0.6013398170471191,0.483471155166626
1.7613282203674316,0.608087420463562,0.5031728744506836
1.309023380279541,0.5480800867080688,0.4903247058391571
0.893251359462738,0.44715237617492676,0.48607468605041504
0.7607796788215637,0.2608214020729065,0.46596917510032654
0.8029247522354126,0.022715233266353607,0.47973716259002686
0.9052144885063171,-0.22046934068202972,0.4787953794002533
1.0311003923416138,-0.379054993391037,0.48088616132736206
1.1303319931030273,-0.431959867477417,0.47818267345428467
1.2465436458587646,-0.5469174981117249,0.502611517906189
1.4228817224502563,-0.7305169105529785,0.5294486880302429
1.6588348150253296,-0.7578851580619812,0.5051145553588867
1.8849396705627441,-0.5392403602600098,0.4896790683269501
2.0460925102233887,-0.23738935589790344,0.493578165769577
2.0934135913848877,-0.009573409333825111,0.48919954895973206
2.041313886642456,0.09859735518693924,0.4830048978328705
2.016685724258423,0.16052094101905823,0.46089836955070496
2.0453240871429443,0.3282487094402313,0.45911774039268494
2.063275098800659,0.5882181525230408,0.5209317803382874
1.86334228515625,0.7298307418823242,0.5114820599555969
1.5680564641952515,0.71733558177948,0.5229710936546326
1.2823001146316528,0.644690215587616,0.513339102268219
1.1145168542861938,0.48360729217529297,0.48766380548477173
1.0209466218948364,0.3780611455440521,0.48520204424858093
0.8889279961585999,0.25892430543899536,0.5600602626800537
0.8201982378959656,0.06813543289899826,0.5370436310768127
0.7979187369346619,-0.12739048898220062,0.5564286708831787
0.8560294508934021,-0.3178694546222687,0.549525797367096
1.0445884466171265,-0.5717429518699646,0.5074237585067749
1.2354798316955566,-0.7906286716461182,0.5550903677940369
1.4161862134933472,-0.848603367805481,0.6072195172309875
1.6396088600158691,-0.6931152939796448,0.4983312785625458
1.8747429847717285,-0.40518084168434143,0.45971769094467163
1.9922128915786743,-0.23260332643985748,0.537214994430542
2.050769090652466,-0.14123904705047607,0.5255329012870789
2.098461627960205,0.0017875318881124258,0.4654131233692169
2.157282590866089,0.23830245435237885,0.5030196309089661
2.017420530319214,0.43610742688179016,0.5868022441864014
1.9070059061050415,0.5380507111549377,0.5093805193901062
1.751691222190857,0.6396881937980652,0.44463852047920227
1.5874437093734741,0.6153451800346375,0.4407518804073334
1.4343091249465942,0.4458586275577545,0.466153621673584
1.2307870388031006,0.39026203751564026,0.4649699032306671
0.9537296891212463,0.40366998314857483,0.4760313034057617
0.7677702307701111,0.3386072814464569,0.45247817039489746
0.7327491044998169,0.12404843419790268,0.5307192802429199
0.7924516797065735,-0.13239355385303497,0.5017370581626892
0.8596685528755188,-0.4216768145561218,0.4218020439147949
0.9977785348892212,-0.672347903251648,0.4542403817176819
1.295485019683838,-0.7384090423583984,0.49441418051719666
1.5833460092544556,-0.6514080762863159,0.4887734353542328
1.778454065322876,-0.5065938830375671,0.4563215374946594
1.8973296880722046,-0.3446999192237854,0.46610888838768005
1.9528584480285645,-0.21254198253154755,0.49371880292892456
2.0441787242889404,-0.12710680067539215,0.4973607063293457
2.1414084434509277,-0.02326495572924614,0.49938979744911194
2.1368300914764404,0.18643108010292053,0.5292462706565857
2.108288049697876,0.4348163306713104,0.49620768427848816
1.9789928197860718,0.6182585954666138,0.43954595923423767
1.7884389162063599,0.7447412014007568,0.46428531408309937
1.6494711637496948,0.8185883164405823,0.5554651618003845
1.4748386144638062,0.7528789639472961,0.49133962392807007
1.2771334648132324,0.5710681676864624,0.46274569630622864
1.0670157670974731,0.34825894236564636,0.4259563684463501
